tconst,startYear,genre,averageRating,numVotes
tt9737688,2019,Romance,7.2,3367
tt9738302,2019,Family,8.0,8
tt9738784,2020,Drama,7.4,14711
tt9740272,2019,Comedy,5.4,224
tt9740722,2020,Documentary,9.4,12
tt9740952,2019,Documentary,7.7,214
tt9741186,2020,Drama,6.4,11
tt9741442,2019,Drama,5.0,688
tt9741498,2019,Drama,7.2,15
tt9741526,2020,Horror,4.4,819
tt9741908,2019,Animation,5.0,26
tt9742362,2019,Biography,8.2,1259
tt9742392,2020,Drama,5.0,2558
tt9742794,2021,Action,6.4,34408
tt9746500,2019,Documentary,7.1,289
tt9747276,2019,Comedy,6.6,86
tt9747396,2019,Adventure,5.0,428
tt9747594,2020,Crime,7.0,6114
tt9747800,2020,Documentary,8.2,24
tt9748202,2022,Drama,8.7,13
tt9748464,2014,History,9.1,32
tt9749604,2019,Comedy,4.4,2241
tt9750028,2019,Drama,6.1,193
tt9750368,2020,Mystery,4.1,188
tt9752544,2019,History,6.2,308
tt9753002,2020,Drama,5.0,45
tt9754442,2019,Comedy,8.0,12
tt9754804,2017,Documentary,7.2,14
tt9755024,2019,Horror,5.7,25
tt9755660,2019,Comedy,6.3,1502
tt9756010,2019,Drama,8.5,11
tt9758290,2019,Documentary,7.6,6
tt9758482,2018,Adventure,8.0,274
tt9758582,2018,Drama,6.1,46
tt9759754,2019,Drama,5.3,21
tt9759978,2019,Action,6.9,3422
tt9760212,2017,Comedy,4.5,22
tt9760426,2021,Drama,4.4,621
tt9760516,2019,History,7.4,561
tt9760852,2020,Drama,5.0,657
tt9761042,2019,Drama,6.5,286
tt9761272,2019,Comedy,5.8,7
tt9761286,2019,Drama,6.5,20
tt9763402,2020,Comedy,5.2,539
tt9764654,2019,History,5.8,189
tt9764684,2019,Documentary,7.3,58
tt9764972,2018,Mystery,4.5,52
tt9765144,2019,Sci-Fi,6.6,2841
tt9765220,2019,Documentary,8.2,5
tt9765542,2019,Fantasy,5.2,16
tt9765604,2019,Drama,6.7,9
tt9766160,2019,Horror,6.1,1133
tt9766310,2019,Drama,6.0,1628
tt9766332,2021,Drama,6.5,28968
tt9767390,2021,Thriller,4.5,102
tt9767556,2019,Comedy,6.2,488
tt9767812,2018,Documentary,7.8,9
tt9767986,2019,Sport,6.1,63
tt9769668,2021,Comedy,5.3,2161
tt9769714,2019,Sport,5.4,186
tt9770432,2020,Musical,7.1,21
tt9770716,2020,Romance,6.7,805
tt9772374,2020,Horror,6.6,12005
tt9773184,2019,Drama,3.4,380
tt9776070,2019,Documentary,6.4,26
tt9777008,2019,Romance,5.4,64
tt9777300,2019,Documentary,7.1,30
tt9777462,2019,Horror,5.9,104
tt9777644,2020,Drama,6.5,56870
tt9777666,2021,Adventure,6.6,246956
tt9777820,2015,Romance,5.9,38
tt9778256,2017,Documentary,6.9,29
tt9778348,2020,Mystery,4.7,1446
tt9778738,2019,Drama,6.5,1201
tt9778888,2019,Drama,6.3,783
tt9779516,2020,Biography,6.5,15028
tt9779978,2022,Documentary,8.1,95
tt9780140,2019,Drama,7.1,989
tt9780162,2019,Western,8.1,322
tt9780822,2019,Documentary,6.9,123
tt9725830,2019,Drama,5.6,1008
tt9726522,2018,Comedy,5.6,32
tt9729774,2017,Drama,5.8,113
tt9731048,2019,Crime,4.2,436
tt9731386,2022,Drama,6.5,15738
tt9731534,2020,Horror,6.4,75577
tt9733094,2019,Drama,6.1,891
tt9735672,2019,Adventure,6.9,1561
tt9747276,2019,Drama,6.6,86
tt9752544,2019,Comedy,6.2,308
tt9759978,2019,Comedy,6.9,3422
tt9764972,2018,Horror,4.5,52
tt9765542,2019,Drama,5.2,16
tt9767986,2019,Biography,6.1,63
tt9769668,2021,Drama,5.3,2161
tt9772374,2020,Comedy,6.6,12005
tt9779516,2020,Drama,6.5,15028
tt9780162,2019,Documentary,8.1,322
tt9735672,2019,Action,6.9,1561
tt9780162,2019,Drama,8.1,322
tt9783730,2022,Drama,5.6,837
tt9783778,2019,Family,2.0,1339
tt9784342,2019,Sport,6.1,24
tt9784518,2019,Animation,4.9,283
tt9786290,2019,Documentary,6.5,16
tt9787228,2022,Comedy,6.0,32
tt9787468,2019,Comedy,5.0,68
tt9788298,2019,Documentary,7.7,8
tt9788418,2021,Action,5.9,91
tt9788828,2020,Sci-Fi,4.0,351
tt9789324,2019,Biography,8.4,261
tt9789404,2019,History,7.8,60
tt9789440,2019,Thriller,5.8,519
tt9792896,2017,Thriller,5.7,15
tt9793446,2019,Crime,4.0,217
tt9794412,2018,Drama,7.7,1388
tt9794630,2020,Crime,5.7,12939
tt9795174,2019,Adventure,4.8,63
tt9795244,2003,Horror,4.7,17
tt9799088,2018,Mystery,7.4,52
tt9799640,2019,Drama,6.1,388
tt9799984,2019,Action,6.3,1053
tt9799990,2003,Horror,1.5,15
tt9800096,2019,Romance,6.3,45
tt9801736,2019,Drama,6.6,6267
tt9801948,2014,Horror,6.6,8
tt9802368,2022,Drama,6.0,13
tt9803454,2021,Thriller,6.9,108
tt9803620,2021,Sci-Fi,6.8,45
tt9804514,2020,Comedy,4.8,213
tt9805110,2019,Action,6.6,233
tt9805168,2015,Action,6.0,7
tt9805740,2019,Drama,6.0,353
tt9806166,2021,Documentary,6.9,176
tt9806222,2019,Adventure,6.6,200
tt9806304,2018,Music,1.8,134
tt9806322,2020,Romance,6.4,11111
tt9807524,2019,Documentary,9.0,8
tt9807876,2023,Documentary,6.2,36
tt9808510,2021,Biography,7.6,2174
tt9808686,2019,Drama,7.0,8
tt9809078,2018,Documentary,6.3,10
tt9809230,2019,Family,3.0,251
tt9809898,2019,Documentary,6.6,41
tt9810022,2022,Documentary,7.9,15
tt9810090,2019,Comedy,6.7,469
tt9810420,2019,Sport,4.9,591
tt9810436,2019,Romance,3.9,30
tt9811424,2019,Thriller,3.6,40
tt9811598,2019,Fantasy,7.3,153
tt9811798,2019,Musical,2.2,90
tt9812474,2021,Horror,6.3,43460
tt9812614,2019,Romance,7.3,2905
tt9815072,2005,Comedy,6.8,13
tt9815360,2019,Comedy,5.1,18
tt9815616,2020,Biography,5.6,39
tt9815998,2020,Comedy,5.6,2535
tt9816134,2019,Mystery,6.0,104
tt9816178,2019,Adventure,4.7,47
tt9816970,2019,Drama,6.2,2152
tt9817070,2019,Action,7.7,20592
tt9817104,2018,Comedy,3.9,24
tt9817680,2019,Thriller,2.5,93
tt9818000,2019,Thriller,5.7,56
tt9818102,2019,Comedy,6.9,485
tt9818168,2019,Documentary,6.3,113
tt9820594,2019,Horror,5.7,231
tt9820628,2020,Comedy,5.5,319
tt9820710,2020,Adventure,6.3,6
tt9820914,2018,Documentary,8.4,12
tt9822474,2019,Documentary,7.2,651
tt9823562,2020,Drama,5.8,30
tt9826484,2019,Animation,6.6,418
tt9826668,2019,Adventure,4.8,116
tt9826820,2021,Sci-Fi,3.2,131
tt9826992,2018,Comedy,6.1,14
tt9827834,2020,Drama,6.8,6765
tt9828464,2015,Family,5.2,47
tt9828864,2020,Mystery,5.9,322
tt9828918,2019,Comedy,6.0,1534
tt9829108,2024,Comedy,5.4,11
tt9831136,2019,Horror,5.1,5114
tt9832510,2024,Action,6.8,18
tt9837320,2020,Comedy,6.3,1075
tt9837502,2018,Action,5.0,184
tt9838372,2019,Drama,5.1,337
tt9838378,2019,Drama,5.7,20
tt9839038,2020,Family,6.2,985
tt9839686,2022,Drama,6.7,39
tt9841750,2018,Comedy,6.8,75
tt9842404,2017,Adventure,5.3,15
tt9842678,2019,Biography,8.2,6
tt9783778,2019,Adventure,2.0,1339
tt9789404,2019,Documentary,7.8,60
tt9792896,2017,Drama,5.7,15
tt9803454,2021,Drama,6.9,108
tt9805110,2019,Drama,6.6,233
tt9806222,2019,Drama,6.6,200
tt9808510,2021,Drama,7.6,2174
tt9816178,2019,Drama,4.7,47
tt9820594,2019,Thriller,5.7,231
tt9820710,2020,Documentary,6.3,6
tt9828464,2015,Romance,5.2,47
tt9843390,2022,Horror,4.1,53
tt9844358,2019,Horror,4.9,356
tt9844448,2019,Documentary,7.6,116
tt9844864,2021,Drama,5.9,49
tt9845564,2021,Crime,6.2,22499
tt9848124,2019,Music,5.2,18
tt9848382,2020,Documentary,4.2,92
tt9848962,2019,Drama,6.6,1064
tt9850344,2020,Thriller,5.4,2279
tt9850386,2020,Biography,8.1,6079
tt9850492,2021,Documentary,7.7,490
tt9850740,2021,Romance,6.1,252
tt9851854,2022,Action,8.1,33856
tt9853500,2022,Drama,6.4,16146
tt9853664,2025,Drama,6.1,51
tt9854992,2017,Drama,6.8,17
tt9855170,2019,Drama,6.2,19
tt9855214,2006,Sport,4.8,16
tt9855500,2019,Crime,4.4,128
tt9855510,2019,Music,7.5,82
tt9855728,2019,Drama,6.0,669
tt9855792,2019,Documentary,6.8,10
tt9855990,2018,Thriller,5.0,324
tt9856606,2019,Drama,6.1,692
tt9858942,2019,Biography,6.4,20
tt9859574,2022,Comedy,6.6,2348
tt9860566,2024,Comedy,5.4,14453
tt9860728,2019,Romance,5.7,23684
tt9861200,2024,Romance,5.9,360
tt9861204,2019,Drama,6.8,46
tt9862466,2018,Comedy,5.8,65
tt9862468,2016,Documentary,6.0,8
tt9862978,2018,Documentary,6.2,18
tt9863150,2019,Drama,6.1,21
tt9863642,2022,Drama,5.3,16
tt9865282,2019,Fantasy,2.1,12
tt9865310,2019,Action,4.1,40
tt9865452,2019,Thriller,6.3,42
tt9866220,2021,Documentary,7.4,49
tt9866284,2018,Documentary,6.0,151
tt9866736,2018,Crime,5.4,61
tt9867458,2019,Drama,5.9,45
tt9867478,2021,Horror,5.1,19
tt9867628,2023,Thriller,5.9,826
tt9868158,2020,Horror,4.4,509
tt9869228,2015,Sci-Fi,4.8,11
tt9869668,2019,Horror,5.2,90
tt9871454,2022,Drama,6.3,108
tt9872556,2019,Fantasy,6.1,1682
tt9872558,2023,Romance,5.4,2267
tt9875128,2020,Crime,7.0,2058
tt9875852,2019,Fantasy,5.6,426
tt9876288,2019,War,7.6,77
tt9876944,2018,Drama,8.7,10
tt9879482,2019,Horror,5.4,29
tt9881572,2019,Mystery,5.3,19
tt9881586,2019,Drama,8.3,8907
tt9881850,2024,Animation,5.8,205
tt9881942,2023,Documentary,5.9,17
tt9882532,2019,Crime,7.1,71
tt9883398,2024,Comedy,5.7,5858
tt9883996,2020,Drama,6.9,7554
tt9885000,2023,Drama,8.0,98
tt9885666,2013,Drama,7.2,11
tt9887164,2019,Mystery,5.9,8
tt9887520,2019,Comedy,6.5,1096
tt9888844,2019,Comedy,3.9,456
tt9889814,2017,Romance,3.4,10
tt9889918,2018,Romance,7.8,8
tt9890430,2018,Documentary,3.9,21
tt9890758,2019,Sci-Fi,6.6,139
tt9861200,2024,Drama,5.9,360
tt9865282,2019,Adventure,2.1,12
tt9875128,2020,Drama,7.0,2058
tt9876288,2019,Animation,7.6,77
tt9881572,2019,Drama,5.3,19
tt9887164,2019,Thriller,5.9,8
tt9889918,2018,Comedy,7.8,8
tt9876288,2019,Documentary,7.6,77
tt6378710,2019,Comedy,6.2,23202
tt6379314,2017,Documentary,7.8,860
tt6381052,2017,Mystery,6.9,871
tt6383252,2012,Thriller,5.8,18
tt6383452,2018,Documentary,7.0,171
tt6383494,2017,Comedy,5.8,1775
tt6383642,2015,Thriller,6.0,58
tt6383748,2016,Documentary,8.9,17
tt6384920,2021,Drama,3.9,519
tt6385768,2019,Comedy,4.0,294
tt6387150,2017,Drama,6.4,64
tt6387472,2017,Crime,6.3,1190
tt6387702,2017,Crime,3.5,16
tt6388074,2018,Drama,5.6,688
tt6388082,2016,Drama,7.3,4777
tt6388790,2017,Drama,6.1,19
tt6389070,2016,Comedy,5.5,44
tt6389290,2007,Drama,5.9,361
tt6389310,2016,Drama,6.7,177
tt6389316,2017,Drama,7.1,2387
tt6389344,2017,Adventure,4.7,851
tt6389346,2011,Comedy,4.6,15
tt6389802,2018,Horror,3.2,424
tt6390294,2017,Comedy,4.2,7
tt6390668,2019,Drama,7.7,10529
tt6390756,2017,Romance,7.2,382
tt6392142,2017,Documentary,8.4,10
tt6392454,2017,Documentary,5.5,46
tt6393284,2017,Romance,7.1,76
tt6393474,2010,Adventure,4.5,50
tt6393762,2022,Drama,5.8,28
tt6393846,2019,Thriller,6.5,10
tt6394244,2017,Documentary,6.7,38
tt6394270,2019,Biography,6.8,133951
tt6394580,2016,Documentary,6.4,12
tt6396296,2016,Thriller,6.8,941
tt6396378,2008,Comedy,4.1,265
tt6396838,2008,Drama,3.6,7
tt6397242,2016,Romance,6.6,23
tt6397284,2016,Drama,6.1,10
tt6397364,2017,Drama,4.5,41
tt6397972,2019,Adventure,2.4,71
tt6398054,2017,Documentary,6.8,1673
tt6398496,2018,Comedy,6.0,726
tt6398990,2018,Comedy,7.3,10
tt6399092,2019,Music,7.0,136
tt6399296,2019,Documentary,7.7,1357
tt6399496,2016,Musical,6.6,5
tt6399814,2018,Horror,2.2,46
tt6399878,2017,Horror,6.0,40
tt6400476,2020,Documentary,7.8,51
tt6400614,2017,Documentary,7.0,8958
tt6400726,2018,Drama,6.4,82
tt6402212,2017,Documentary,7.0,193
tt6402468,2021,Drama,6.1,59250
tt6403440,2011,Drama,8.1,65
tt6405126,2017,Thriller,5.2,4641
tt6405694,2016,Drama,4.5,12
tt6406458,2017,Action,6.5,212
tt6390756,2017,Comedy,7.2,382
tt6399496,2016,Documentary,6.6,5
tt6405126,2017,Drama,5.2,4641
tt6963760,2017,Documentary,7.5,581
tt6964562,2018,Horror,3.8,1357
tt6964940,2021,Family,6.7,7731
tt6965440,2018,Crime,6.5,15
tt6966098,2017,Romance,6.7,58
tt6966318,2017,Documentary,6.8,38
tt6966692,2018,Biography,8.2,658820
tt6967162,2018,Crime,3.7,192
tt6967268,2013,Fantasy,5.2,10
tt6968614,2023,Action,5.6,51749
tt6968706,2017,Mystery,4.8,8
tt6969338,2022,Action,3.4,581
tt6969954,2020,Horror,4.5,337
tt6971342,2014,Fantasy,4.7,51
tt6973496,2017,Comedy,4.4,199
tt6975084,2017,Romance,4.7,149
tt6976176,2018,Action,6.9,11
tt6977240,2017,Fantasy,5.5,6836
tt6977632,2021,Biography,6.8,131
tt6978892,2017,Comedy,7.9,11
tt6979422,2019,Thriller,4.6,13
tt6979756,2023,Action,6.7,6134
tt6980382,2007,Action,7.0,10
tt6980546,2018,Thriller,7.4,19748
tt6980550,2018,Documentary,8.1,61
tt6980988,2017,Documentary,6.0,1549
tt6981030,2017,Drama,7.7,22
tt6981046,2017,Biography,7.6,4503
tt6981068,2017,Musical,7.3,32
tt6981160,2018,Documentary,6.7,10
tt6981634,2018,Musical,5.5,226
tt6982084,2018,Documentary,6.9,18
tt6982160,2017,Documentary,8.3,25
tt6982632,2017,Animation,7.3,149
tt6982636,2021,Romance,5.6,88
tt6983908,2019,Drama,5.7,115
tt6984258,2018,Horror,4.7,2554
tt6986990,2022,Crime,5.2,1146
tt6987322,2017,Drama,4.2,7
tt6987432,2018,Documentary,7.2,147
tt6987760,2018,Sci-Fi,3.0,715
tt6987770,2018,Romance,6.0,35642
tt6988116,2019,Romance,3.7,20546
tt6988366,2024,Thriller,8.5,1109
tt6990908,2017,Adult,8.3,7
tt6991826,2015,Documentary,9.7,14
tt6992030,2018,Drama,8.1,108
tt6992342,2017,Drama,7.2,17
tt6992874,2015,Comedy,5.2,49
tt6992946,2018,Drama,5.8,611
tt6993174,2019,Horror,2.7,1290
tt6993516,2019,Comedy,7.1,43
tt6995682,2018,Comedy,4.8,9
tt6966098,2017,Comedy,6.7,58
tt6968614,2023,Thriller,5.6,51749
tt6981046,2017,Documentary,7.6,4503
tt6981068,2017,History,7.3,32
tt6987770,2018,Comedy,6.0,35642
tt6988366,2024,Drama,8.5,1109
tt6981068,2017,Documentary,7.3,32
tt9378692,2022,Drama,6.4,516
tt9378826,2020,Crime,5.2,774
tt9378950,2019,Horror,3.8,1689
tt9379030,2018,Documentary,6.3,50
tt9379184,2014,Romance,4.5,6
tt9379384,2015,Drama,5.8,6
tt9381320,2019,Biography,6.4,10
tt9382140,2019,Family,6.4,230
tt9382356,2018,Horror,3.8,17
tt9383758,2018,Crime,7.2,9
tt9384126,2019,Comedy,6.1,77
tt9384150,2019,Comedy,5.1,42
tt9385434,2011,Drama,6.3,72
tt9387250,2020,Adventure,4.8,10000
tt9387330,2014,Romance,6.7,32
tt9387532,2025,Horror,3.1,102
tt9389584,2018,Action,6.4,10
tt9389622,2019,Comedy,6.6,98
tt9390026,2019,Drama,5.3,567
tt9390190,2019,Thriller,6.7,36
tt9391986,2019,Thriller,4.0,88
tt9392082,2019,Drama,6.0,17
tt9394856,2019,Documentary,7.1,24
tt9395680,2018,Documentary,4.8,9
tt9395794,2019,Documentary,7.1,1105
tt9396112,2019,Comedy,5.7,290
tt9399400,2018,Documentary,7.4,6
tt9401672,2008,Documentary,6.5,12
tt9403458,2018,Biography,7.1,12
tt9403928,2018,Drama,5.2,388
tt9407558,2023,War,5.3,745
tt9407706,2018,Action,5.5,59
tt9408018,2021,Documentary,8.3,7
tt9408462,2024,Comedy,7.3,64
tt9408648,2022,Drama,6.8,49
tt9408680,2025,Action,7.8,19
tt9409448,2019,Comedy,6.1,687
tt9409854,2018,Adventure,3.8,162
tt9411324,2019,Biography,7.3,22
tt9411866,2020,Drama,5.2,3129
tt9411972,2022,Drama,7.2,152661
tt9412268,2019,Thriller,6.3,6043
tt9412726,2019,History,6.9,136
tt9414690,2018,Comedy,8.1,27
tt9419582,2018,Documentary,7.1,26
tt9419834,2019,Crime,4.5,26184
tt9422468,2018,Sport,3.3,159
tt9422528,2018,Animation,6.2,12
tt9425856,2025,Comedy,5.5,538
tt9428050,2019,Drama,5.6,28
tt9429794,2018,War,6.8,7
tt9430698,2019,Animation,7.5,9244
tt9430780,2019,Comedy,8.1,3090
tt9430820,2020,Documentary,6.9,68
tt9432338,2019,Romance,5.1,201
tt9432968,2019,Drama,7.2,162
tt9434836,2020,Adventure,3.0,420
tt9435904,2020,Documentary,8.7,11
tt9436204,2019,Horror,3.8,517
tt9409854,2018,Comedy,3.8,162
tt9430698,2019,Action,7.5,9244
tt9891516,2019,Documentary,7.4,18
tt9891882,2017,Fantasy,7.1,7
tt9892094,2020,Drama,6.6,3393
tt9892338,2019,Drama,7.1,755
tt9892546,2022,Romance,5.0,54
tt9893078,2019,Biography,7.4,12
tt9893160,2022,Thriller,3.7,596
tt9893250,2020,Comedy,6.4,156038
tt9893824,2020,Horror,4.5,381
tt9894668,2016,Drama,5.1,19
tt9895024,2021,Comedy,6.8,406
tt9896916,2019,Adventure,6.4,1033
tt9899850,2019,Mystery,3.7,292
tt9900060,2019,Animation,6.9,623
tt9900388,2019,Drama,9.2,20
tt9900398,2019,Drama,7.5,75
tt9900552,2019,Horror,4.6,171
tt9900614,2005,Romance,5.2,57
tt9900940,2021,Drama,4.3,1472
tt9903802,2002,Documentary,7.5,13
tt9903920,2003,Sport,7.0,10
tt9904530,2018,Thriller,5.7,98
tt9904552,2019,Comedy,5.6,29
tt9904670,2018,Documentary,7.7,22
tt9905932,2016,Documentary,6.3,8
tt9906218,2019,Documentary,7.7,24
tt9906262,2019,Biography,6.7,241
tt9909938,2005,Animation,7.5,13
tt9910502,2019,Comedy,5.9,30
tt9910530,2020,Horror,5.7,59
tt9910778,2019,Comedy,5.5,17
tt9911196,2020,Drama,7.4,3508
tt9914254,2019,Documentary,6.8,11
tt9914286,2019,Family,3.7,220
tt9914642,2017,Documentary,8.3,51
tt9916190,2020,Action,3.6,265
tt9916428,2019,History,4.7,23
tt9916706,2013,Comedy,7.7,9
tt9900614,2005,Comedy,5.2,57
tt9903920,2003,Documentary,7.0,10
tt20048582,2024,Drama,5.4,13102
tt2005141,2009,Documentary,6.9,30
tt2005205,2011,Action,9.2,31
tt2005225,2011,Biography,7.4,31
tt2005276,2012,Biography,7.3,486
tt2005363,2011,Action,5.8,5995
tt2006040,2012,Horror,5.8,15679
tt2006059,2012,Family,6.3,22
tt2006088,2013,Drama,7.3,61
tt2006141,2016,Thriller,8.0,41
tt2006148,1998,Action,5.4,16
tt2006181,2013,Comedy,4.7,590
tt2006189,2011,Documentary,6.8,8
tt2006223,2003,Action,3.9,12
tt2006233,1998,Action,6.3,11
tt2006291,2020,Adventure,5.5,19
tt2006670,2012,Drama,6.1,80
tt2006717,2010,Documentary,7.7,7
tt2006719,2014,Horror,2.3,342
tt2006721,2012,Comedy,4.6,1639
tt2006722,2011,Documentary,6.9,133
tt2006753,2014,Adventure,5.3,2274
tt2006809,2015,Horror,5.5,64
tt2006894,2012,Drama,4.6,277
tt2007521,2011,Comedy,4.9,9
tt2007932,2011,Documentary,6.7,123
tt2007976,2011,Biography,8.7,8
tt2008479,2011,History,5.5,25
tt2008486,2012,Drama,5.0,239
tt2008534,2011,Animation,5.5,19
tt2008544,2000,Action,4.8,31
tt2008631,1999,Action,5.6,91
tt2009402,2012,Horror,4.1,669
tt2009406,2013,Drama,5.1,443
tt2009466,2001,Action,7.7,44
tt2009591,2011,Horror,7.2,17
tt2009606,2013,Sport,5.8,1139
tt20101378,2025,Horror,4.9,11
tt20101540,2022,Comedy,7.7,76
tt20101780,2022,Biography,7.6,27
tt20101986,2022,Comedy,3.7,1263
tt20102596,2023,Comedy,6.5,7561
tt20102664,2022,Action,6.9,49
tt2010896,2011,Drama,8.9,13
tt2010914,2011,Crime,7.5,10851
tt2010939,2012,Music,7.1,205
tt2011045,2011,Adventure,6.5,28
tt2011100,2011,News,7.1,28
tt2011159,2014,Drama,5.6,23128
tt2011163,2011,Biography,8.5,56
tt2011197,2012,Biography,7.5,32
tt20112600,2024,Sport,5.8,5552
tt20112746,2024,Horror,5.7,18335
tt2011276,2013,Horror,5.4,11819
tt2011296,2011,Documentary,7.6,18
tt2011300,2012,Comedy,4.9,1669
tt2011304,2014,Thriller,6.2,28
tt2011311,2018,Drama,6.3,31038
tt20113336,2021,Drama,6.2,13
tt2011351,2012,Drama,6.8,232
tt2011358,2011,Documentary,4.4,10
tt20114416,2006,Comedy,8.9,11
tt20114708,2023,Drama,4.3,458
tt20115766,2023,Crime,7.0,28709
tt20115768,2022,Drama,5.8,7
tt20115958,2022,Documentary,6.4,9
tt20117782,2020,Documentary,5.2,6
tt20118266,2024,Drama,7.4,103
tt2011937,2011,Documentary,7.1,26
tt20119468,2022,Thriller,5.8,7532
tt2011961,2012,Family,4.3,661
tt2011968,2007,Documentary,6.8,7
tt2012011,2013,Horror,6.4,11797
tt2012099,2011,Music,6.8,18
tt20123114,2019,Documentary,6.9,9
tt20123486,2025,Comedy,7.1,11
tt20124448,2024,Thriller,7.5,35
tt2012599,2011,Family,4.2,11
tt2012616,2025,Action,7.4,110
tt2012624,2011,Crime,5.9,136
tt2012665,2013,Horror,4.9,2920
tt2013233,2012,Drama,5.7,338
tt2013293,2013,Animation,7.8,109386
tt2013298,2011,Drama,5.3,112
tt2005225,2011,Drama,7.4,31
tt2008479,2011,Documentary,5.5,25
tt20101780,2022,Documentary,7.6,27
tt2011045,2011,Drama,6.5,28
tt20112600,2024,Drama,5.8,5552
tt20115766,2023,Thriller,7.0,28709
tt2012665,2013,Thriller,4.9,2920
tt2008479,2011,Drama,5.5,25
tt20139278,2020,Action,6.0,27
tt20141822,2022,Horror,3.5,281
tt2014225,2013,Thriller,4.7,384
tt2014260,2011,Comedy,7.4,1191
tt2014319,2015,Fantasy,4.0,2285
tt2014366,2013,Drama,6.8,10
tt2014385,2011,Romance,5.1,49
tt2015303,2011,Biography,7.4,13
tt2015332,2011,Romance,6.8,164
tt2015340,2011,Comedy,5.4,638
tt2015366,2013,Drama,4.6,22
tt2015367,2012,Action,7.6,514
tt2015412,2012,Biography,7.9,30
tt2015457,2012,Drama,6.2,71
tt2015474,2012,Drama,4.9,1092
tt2015508,2011,Adventure,7.4,51
tt2016163,2010,Biography,8.4,10
tt2016168,2012,Drama,5.3,432
tt2016194,2011,Mystery,7.3,16
tt2016229,2013,Comedy,5.5,94
tt2016331,2012,Documentary,6.2,26
tt2016335,2015,Drama,5.4,2144
tt2016336,2011,Mystery,7.8,37
tt2016845,2011,Thriller,3.8,38
tt2016900,2011,Documentary,6.3,14
tt2016940,2013,Drama,6.0,42035
tt2016942,2009,Drama,5.2,42
tt2016959,2011,Drama,6.0,762
tt2017013,2011,Adventure,5.1,17
tt2017020,2013,Adventure,5.3,49497
tt2017452,2011,Drama,5.1,954
tt2017556,2011,History,7.2,17
tt2017634,2013,Documentary,6.2,1367
tt2017641,2011,Horror,3.0,77
tt2017703,2012,Romance,8.8,23
tt2017712,2010,Drama,6.8,31
tt2017733,2012,Comedy,6.3,120
tt2018069,2018,Horror,5.3,9785
tt2018076,2011,Drama,7.2,10
tt2018083,2011,Action,6.2,1053
tt2018086,2013,Biography,6.5,4075
tt2018136,2014,Action,3.9,507
tt2018149,2011,Drama,8.0,54
tt2018159,2011,Family,6.7,56
tt2018164,2011,Documentary,6.5,93
tt2018166,2011,Family,6.5,142
tt20183562,2022,Thriller,3.9,27
tt20191094,2022,Horror,3.6,22
tt20191820,2023,Family,4.0,189
tt20192062,2023,Adventure,6.1,300
tt20192230,2022,Animation,6.1,5865
tt20193758,2022,Drama,7.8,18
tt20195592,2021,Romance,4.8,7
tt20196652,2022,Thriller,7.1,25
tt20198164,2021,Drama,4.1,16
tt20198182,2021,Documentary,8.4,6
tt20198716,2024,Comedy,6.0,4949
tt20198930,2022,Adult,6.3,13
tt20198940,2022,Documentary,8.6,45
tt2020015,2011,Sport,6.9,29
tt2020056,2004,Fantasy,6.3,164
tt2020084,2011,Drama,5.5,38
tt20200868,2022,Comedy,6.4,31
tt20201390,2023,Thriller,1.9,224
tt20201748,2024,Thriller,6.2,13941
tt20202324,2024,Thriller,6.2,4432
tt20202686,2023,Mystery,7.8,22
tt20203720,2024,Comedy,4.7,864
tt20204164,2022,Mystery,2.3,882
tt20204672,2022,Comedy,5.9,243
tt20205120,2024,Drama,7.1,8
tt20212630,2022,Documentary,5.0,166
tt20215234,2024,Drama,7.4,223285
tt20215968,2023,Romance,6.8,123333
tt20216336,2023,Drama,5.5,216
tt20216624,2023,Romance,6.2,830
tt20217276,2022,Biography,7.1,9
tt20217656,2024,Drama,5.4,66
tt20217830,2024,Drama,7.5,13
tt20219250,2022,Documentary,9.7,21
tt20219990,2022,Documentary,6.4,5
tt20221044,2023,Drama,6.5,22
tt20221070,2024,Comedy,5.4,22
tt20221208,2023,Drama,5.7,439
tt20221460,2023,Adventure,5.7,742
tt20221690,2024,Adventure,4.5,2773
tt20221940,2022,Comedy,7.5,7
tt20222154,2025,Action,8.6,11
tt20222422,2022,Horror,4.6,1426
tt20222606,2022,Documentary,7.2,30
tt20222972,2022,Animation,7.4,127
tt2022321,2011,Drama,4.6,33
tt20223354,2023,Romance,4.1,94
tt20224190,2022,Thriller,6.6,33
tt2022439,2011,Romance,7.7,9
tt2022441,2015,Mystery,7.3,127
tt20224620,2023,Thriller,7.2,21
tt2022490,2000,Musical,6.4,129
tt20224920,2022,Biography,5.6,321
tt20224976,2021,Crime,4.9,21
tt2022507,2011,Romance,7.0,49
tt2022512,2000,Adventure,5.8,8
tt2022520,2012,Crime,6.3,18
tt2022521,2011,Action,5.3,434
tt2022528,2015,Animation,5.5,13
tt2022575,2012,Adventure,7.9,26
tt2014319,2015,Comedy,4.0,2285
tt2015412,2012,Documentary,7.9,30
tt2016194,2011,Horror,7.3,16
tt2016845,2011,Drama,3.8,38
tt2017020,2013,Comedy,5.3,49497
tt2017556,2011,Documentary,7.2,17
tt2022439,2011,Drama,7.7,9
tt2022521,2011,Drama,5.3,434
tt20227026,2022,Comedy,5.9,181
tt20227448,2023,Horror,4.1,181
tt20228278,2023,Action,6.5,38
